Date,TotalSamples
2021-01-09,383065.0
2021-01-10,383621.0
2021-01-11,384038.0
2021-01-12,384536.0
2021-01-13,385299.0
2021-01-14,386124.0
2021-01-15,386656.0
2021-01-16,387121.0
2021-01-17,387291.0
2021-01-18,387691.0
2021-01-19,388013.0
2021-01-20,388375.0
2021-01-21,388696.0
2021-01-22,389149.0
2021-01-23,389553.0
2021-01-24,389689.0
2021-01-25,390074.0
2021-01-26,390552.0
2021-01-27,390926.0
2021-01-28,391275.0
2021-01-29,391822.0
2021-01-30,392143.0
2021-01-31,392211.0
2021-02-01,392762.0
2021-02-02,393314.0
2021-02-03,393880.0
2021-02-04,394542.0
2021-02-05,395200.0
2021-02-06,395795.0
2021-02-07,395994.0
2021-02-08,397038.0
2021-02-09,397631.0
2021-02-10,398385.0
2021-02-11,398970.0
2021-02-12,399702.0
2021-02-13,400178.0
2021-02-14,400354.0
2021-02-15,400852.0
2021-02-16,401518.0
2021-02-17,402086.0
2021-02-18,402617.0
2021-02-19,403063.0
2021-02-20,403289.0
2021-02-21,403485.0
2021-02-22,403950.0
2021-02-23,404280.0
2021-02-24,404737.0
2021-02-25,404999.0
2021-02-26,405335.0
2021-02-27,405647.0
2021-02-28,405804.0
2021-03-01,406182.0
2021-03-02,406705.0
2021-03-03,407051.0
2021-03-04,407377.0
2021-03-05,407682.0
2021-03-06,408024.0
2021-03-07,408171.0
2021-03-08,408452.0
2021-03-09,408728.0
2021-03-10,409168.0
2021-03-11,409502.0
2021-03-12,409789.0
2021-03-13,409993.0
2021-03-14,410101.0
2021-03-15,410355.0
2021-03-16,410571.0
2021-03-17,410875.0
2021-03-18,411170.0
2021-03-19,411459.0
2021-03-20,411693.0
2021-03-21,411821.0
2021-03-22,411947.0
2021-03-23,412230.0
2021-03-24,412521.0
2021-03-25,412761.0
2021-03-26,413053.0
2021-03-27,413321.0
2021-03-28,413432.0
2021-03-29,413554.0
2021-03-30,413804.0
2021-03-31,413963.0
2021-04-01,414169.0
2021-04-02,414273.0
2021-04-03,414467.0
2021-04-04,414602.0
2021-04-05,414958.0
2021-04-06,415217.0
2021-04-07,415547.0
2021-04-08,416046.0
2021-04-09,416577.0
2021-04-10,416897.0
2021-04-11,417041.0
2021-04-12,417356.0
2021-04-13,417994.0
2021-04-14,418290.0
2021-04-15,418501.0
2021-04-16,419072.0
2021-04-17,419731.0
2021-04-18,419969.0
2021-04-19,421131.0
2021-04-20,423123.0
2021-04-21,425461.0
2021-04-22,428202.0
2021-04-23,431231.0
2021-04-24,434293.0
2021-04-25,436658.0
2021-04-26,440234.0
2021-04-27,443327.0
2021-04-28,447019.0
2021-04-29,450543.0
2021-04-30,453906.0
2021-05-01,457369.0
2021-05-02,459804.0
2021-05-03,463551.0
2021-05-04,467378.0
2021-05-05,470855.0
2021-05-06,474314.0
2021-05-07,477466.0
2021-05-08,480631.0
2021-05-09,482862.0
2021-05-10,485734.0
2021-05-11,488727.0
2021-05-12,492061.0
2021-05-13,495141.0
2021-05-14,497938.0
2021-05-15,500708.0
2021-05-16,502767.0
2021-05-17,506975.0
2021-05-18,511863.0
2021-05-19,516372.0
2021-05-20,520974.0
2021-05-21,525589.0
2021-05-22,530121.0
2021-05-23,533126.0
2021-05-24,539733.0
2021-05-25,546447.0
2021-05-26,553056.0
2021-05-27,560340.0
2021-05-28,568556.0
2021-05-29,575997.0
2021-05-30,580353.0
2021-05-31,585905.0
2021-06-01,592424.0
2021-06-02,599605.0
2021-06-03,607591.0
2021-06-04,616569.0
2021-06-05,624422.0
2021-06-06,630180.0
2021-06-07,638028.0
2021-06-08,645249.0
2021-06-09,651115.0
2021-06-10,657846.0
2021-06-11,663519.0
2021-06-12,669428.0
2021-06-13,673167.0
2021-06-14,679537.0
2021-06-15,683592.0
2021-06-16,694292.0
2021-06-17,700761.0
2021-06-18,706494.0
2021-06-19,711716.0
2021-06-20,715752.0
2021-06-21,721157.0
2021-06-22,726805.0
2021-06-23,732078.0
2021-06-24,737403.0
2021-06-25,742574.0
2021-06-26,747206.0
2021-06-27,750910.0
2021-06-28,756207.0
2021-06-29,761108.0
2021-06-30,765890.0
2021-07-01,771020.0
2021-07-02,776970.0
2021-07-03,780582.0
2021-07-04,784187.0
2021-07-05,790027.0
2021-07-06,795331.0
2020-04-02,962.0
2020-04-10,2863.0
2020-04-11,3011.0
2020-04-12,3138.0
2020-04-14,3491.0
2020-04-15,3613.0
2020-04-16,4108.0
2020-04-17,4236.0
2020-04-18,4400.0
2020-04-19,4865.0
2020-04-20,5112.0
2020-04-21,5514.0
2020-04-24,6680.0
2020-04-25,7159.0
2020-04-26,7823.0
2020-04-27,8117.0
2020-04-29,9520.0
2020-05-02,11623.0
2020-05-04,12775.0
2020-05-05,13442.0
2020-05-09,16167.0
2020-05-10,18002.0
2020-05-11,19589.0
2020-05-12,21791.0
2020-05-14,25824.0
2020-05-15,28178.0
2020-05-16,31276.0
2020-05-17,34376.0
2020-05-18,37898.0
2020-05-19,41116.0
2020-05-20,47084.0
2020-05-21,51730.0
2020-05-22,55791.0
2020-05-23,60405.0
2020-05-24,66444.0
2020-05-25,70029.0
2020-05-26,72654.0
2020-05-29,92390.0
2020-05-30,101257.0
2020-05-31,109097.0
2020-06-02,120375.0
2020-06-03,126726.0
2020-06-04,133029.0
2020-06-06,146605.0
2020-06-07,153326.0
2020-06-09,169842.0
2020-06-11,181108.0
2020-06-12,188090.0
2020-06-15,217088.0
2020-06-16,227109.0
2020-06-17,235214.0
2020-06-18,246590.0
2020-06-19,258797.0
2020-06-20,273047.0
2020-06-21,288306.0
2020-06-22,301557.0
2020-06-23,323258.0
2020-06-24,336091.0
2020-06-25,351753.0
2020-06-26,362713.0
2020-06-27,374519.0
2020-06-28,385299.0
2020-06-29,399393.0
2020-06-30,412214.0
2020-07-01,419878.0
2020-07-02,428866.0
2020-07-03,438882.0
2020-07-04,449629.0
2020-07-05,459143.0
2020-07-06,471221.0
2020-07-07,485156.0
2020-07-09,508973.0
2020-07-10,525485.0
2020-07-11,537831.0
2020-07-12,552376.0
2020-07-13,563482.0
2020-07-14,575867.0
2020-07-15,589202.0
2020-07-16,601385.0
2020-07-17,614743.0
2020-07-18,632372.0
2020-07-19,651179.0
2020-07-20,671191.0
2020-07-21,689343.0
2020-07-22,703374.0
2020-07-23,723287.0
2020-07-24,739465.0
2020-07-25,753939.0
2020-07-26,774484.0
2020-07-27,796226.0
2020-07-28,802674.0
2020-07-29,838043.0
2020-07-30,879071.0
2020-07-31,917395.0
2020-08-01,944556.0
2020-08-02,964499.0
2020-08-03,1006457.0
2020-08-04,1065521.0
2020-08-05,1124683.0
2020-08-06,1180336.0
2020-08-07,1238867.0
2020-08-08,1293712.0
2020-08-09,1318204.0
2020-08-10,1378629.0
2020-08-11,1430691.0
2020-08-12,1573800.0
2020-08-13,1635118.0
2020-08-14,1684721.0
2020-08-15,1705526.0
2020-08-16,1725893.0
2020-08-17,1775403.0
2020-08-18,1819819.0
2020-08-19,1860208.0
2020-08-20,1894584.0
2020-08-21,1930764.0
2020-08-22,1953804.0
2020-08-23,1972239.0
2020-08-24,2000909.0
2020-08-25,2035216.0
2020-08-26,2071441.0
2020-08-27,2106836.0
2020-08-28,2146938.0
2020-08-29,2183777.0
2020-08-30,2217879.0
2020-08-31,2262827.0
2020-09-01,2299893.0
2020-09-02,2347637.0
2020-09-03,2396483.0
2020-09-04,2436127.0
2020-09-05,2471274.0
2020-09-06,2494610.0
2020-09-07,2533221.0
2020-09-08,2567683.0
2020-09-09,2599245.0
2020-09-10,2634614.0
2020-09-11,2671027.0
2020-09-12,2702280.0
2020-09-13,2717795.0
2020-09-14,2750037.0
2020-09-15,2782807.0
2020-09-16,2815285.0
2020-09-17,2835842.0
2020-09-18,2871869.0
2020-09-19,2907044.0
2020-09-20,2926362.0
2020-09-21,2961965.0
2020-09-22,2991612.0
2020-09-23,3021508.0
2020-09-24,3050501.0
2020-09-25,3078746.0
2020-09-26,3104577.0
2020-09-27,3119924.0
2020-09-28,3240080.0
2020-09-29,3374650.0
2020-09-30,3523430.0
2020-10-01,3563210.0
2020-10-02,3591511.0
2020-10-03,3625167.0
2020-10-04,3638290.0
2020-10-05,3673960.0
2020-10-06,3705740.0
2020-10-07,3739086.0
2020-10-08,3771494.0
2020-10-09,3803080.0
2020-10-10,3830571.0
2020-10-11,3841947.0
2020-10-12,3949847.0
2020-10-13,4076126.0
2020-10-14,4215994.0
2020-10-15,4251034.0
2020-10-16,4285748.0
2020-10-17,4308877.0
2020-10-18,4322424.0
2020-10-19,4357380.0
2020-10-20,4395965.0
2020-10-21,4438417.0
2020-10-22,4472792.0
2020-10-23,4490288.0
2020-10-24,4502551.0
2020-10-25,4511304.0
2020-10-26,4525529.0
2020-10-27,4551693.0
2020-10-28,4577843.0
2020-10-29,4606145.0
2020-10-30,4631817.0
2020-10-31,4657839.0
2020-11-01,4669415.0
2020-11-02,4699749.0
2020-11-03,4728633.0
2020-11-04,4757659.0
2020-11-05,4785618.0
2020-11-06,4811501.0
2020-11-07,4834733.0
2020-11-08,4845718.0
2020-11-09,4874244.0
2020-11-10,4899583.0
2020-11-11,4926906.0
2020-11-12,4951256.0
2020-11-13,4977600.0
2020-11-14,4991216.0
2020-11-15,4999585.0
2020-11-16,5018957.0
2020-11-17,5043594.0
2020-11-18,5067078.0
2020-11-19,5089868.0
2020-11-20,5108138.0
2020-11-21,5127982.0
2020-11-22,5137976.0
2020-11-23,5163201.0
2020-11-24,5184973.0
2020-11-25,5209399.0
2020-11-26,5230177.0
2020-11-27,5256021.0
2020-11-28,5279948.0
2020-11-29,5291506.0
2020-11-30,5314189.0
2020-12-01,5342717.0
2020-12-02,5368608.0
2020-12-03,5396616.0
2020-12-04,5425067.0
2020-12-05,5449083.0
2020-12-06,5460597.0
2020-12-07,5490072.0
2020-12-08,5510027.0
2020-12-09,5538923.0
2020-12-10,5561572.0
2020-12-11,5582574.0
2020-12-12,5604468.0
2020-12-13,5615996.0
2020-12-14,5644556.0
2020-12-15,5670841.0
2020-12-16,5693810.0
2020-12-17,5717410.0
2020-12-18,5740172.0
2020-12-19,5760162.0
2020-12-20,5770309.0
2020-12-21,5794448.0
2020-12-22,5817612.0
2020-12-23,5839239.0
2020-12-24,5861134.0
2020-12-25,5872891.0
2020-12-26,5891165.0
2020-12-27,5901470.0
2020-12-28,5926250.0
2020-12-29,5949488.0
2020-12-30,5974986.0
2020-12-31,5997450.0
2021-01-01,6014286.0
2021-01-02,6038661.0
2021-01-03,6047033.0
2021-01-04,6071395.0
2021-01-05,6093608.0
2021-01-06,6116867.0
2021-01-07,6136824.0
2021-01-08,6155346.0
2021-01-09,6171341.0
2021-01-10,6179337.0
2021-01-11,6198370.0
2021-01-12,6214575.0
2021-01-13,6226872.0
2021-01-14,6232827.0
2021-01-15,6241227.0
2021-01-16,6255061.0
2021-01-17,6262239.0
2021-01-18,6280908.0
2021-01-19,6298494.0
2021-01-20,6314289.0
2021-01-21,6331271.0
2021-01-22,6348913.0
2021-01-23,6363340.0
2021-01-24,6369654.0
2021-01-25,6388162.0
2021-01-26,6395713.0
2021-01-27,6412217.0
2021-01-28,6429030.0
2021-01-29,6445513.0
2021-01-30,6459972.0
2021-01-31,6465926.0
2021-02-01,6482747.0
2021-02-02,6498609.0
2021-02-03,6514682.0
2021-02-04,6530025.0
2021-02-05,6546265.0
2021-02-06,6561527.0
2021-02-07,6567763.0
2021-02-08,6586636.0
2021-02-09,6603122.0
2021-02-10,6621149.0
2021-02-11,6636931.0
2021-02-12,6651866.0
2021-02-13,6665457.0
2021-02-14,6671847.0
2021-02-15,6687517.0
2021-02-16,6699439.0
2021-02-17,6714092.0
2021-02-18,6727393.0
2021-02-19,6741534.0
2021-02-20,6755773.0
2021-02-21,6761696.0
2021-02-22,6777232.0
2021-02-23,6791871.0
2021-02-24,6806954.0
2021-02-25,6820414.0
2021-02-26,6832623.0
2021-02-27,6844652.0
2021-02-28,6850204.0
2021-03-01,6864937.0
2021-03-02,6878793.0
2021-03-03,6892401.0
2021-03-04,6905061.0
2021-03-05,6918612.0
2021-03-06,6930530.0
2021-03-07,6936521.0
2021-03-08,6951764.0
2021-03-09,6965973.0
2021-03-10,6980144.0
2021-03-11,6991954.0
2021-03-12,7004429.0
2021-03-13,7015053.0
2021-03-14,7020154.0
2021-03-15,7034805.0
2021-03-16,7049339.0
2021-03-17,7062543.0
2021-03-18,7076079.0
2021-03-19,7089297.0
2021-03-20,7102521.0
2021-03-21,7109925.0
2021-03-22,7125829.0
2021-03-23,7140065.0
2021-03-24,7155821.0
2021-03-25,7170030.0
2021-03-26,7184142.0
2021-03-27,7193204.0
2021-03-28,7198536.0
2021-03-29,7205649.0
2021-03-30,7218433.0
2021-03-31,7231399.0
2021-04-01,7243652.0
2021-04-02,7255974.0
2021-04-03,7271998.0
2021-04-04,7279073.0
2021-04-05,7296678.0
2021-04-06,7311418.0
2021-04-07,7332580.0
2021-04-08,7355468.0
2021-04-09,7380587.0
2021-04-10,7448662.0
2021-04-11,7521991.0
2021-04-12,7624173.0
2021-04-13,7683483.0
2021-04-14,7713548.0
2021-04-15,7731871.0
2021-04-16,7764292.0
2021-04-17,7807560.0
2021-04-18,7830860.0
2021-04-19,7896270.0
2021-04-20,7963421.0
2021-04-21,8025528.0
2021-04-22,8098956.0
2021-04-23,8171361.0
2021-04-24,8240455.0
2021-04-25,8274129.0
2021-04-26,8347310.0
2021-04-27,8409938.0
2021-04-28,8465418.0
2021-04-29,8532696.0
2021-04-30,8604935.0
2021-05-01,8658937.0
2021-05-02,8682755.0
2021-05-03,8738694.0
2021-05-04,8793697.0
2021-05-05,8845771.0
2021-05-06,8907148.0
2021-05-07,8975466.0
2021-05-08,9040606.0
2021-05-09,9076741.0
2021-05-10,9148938.0
2021-05-11,9217510.0
2021-05-12,9281466.0
2021-05-13,9341060.0
2021-05-14,9385117.0
2021-05-15,9449818.0
2021-05-16,9492702.0
2021-05-17,9584183.0
2021-05-18,9674434.0
2021-05-19,9776474.0
2021-05-20,9879158.0
2021-05-21,9982316.0
2021-05-22,10089714.0
2021-05-23,10152436.0
2021-05-24,10273104.0
2021-05-25,10387419.0
2021-05-26,10503538.0
2021-05-27,10622979.0
2021-05-28,10745956.0
2021-05-29,10862518.0
2021-05-30,10934116.0
2021-05-31,11045702.0
2021-06-01,11161215.0
2021-06-02,11264137.0
2021-06-03,11371212.0
2021-06-04,11494805.0
2021-06-05,11610773.0
2021-06-06,11684421.0
2021-06-07,11808737.0
2021-06-08,11941949.0
2021-06-09,12057755.0
2021-06-10,12180068.0
2021-06-11,12349596.0
2021-06-12,12511492.0
2021-06-13,12611947.0
2021-06-14,12757993.0
2021-06-15,12890922.0
2021-06-16,13020975.0
2021-06-17,13175239.0
2021-06-18,13347159.0
2021-06-19,13508579.0
2021-06-20,13586629.0
2021-06-21,13757485.0
2021-06-22,13910205.0
2021-06-23,14076432.0
2021-06-24,14200451.0
2021-06-25,14339556.0
2021-06-26,14467443.0
2021-06-27,14522574.0
2021-06-28,14656117.0
2021-06-29,14757339.0
2021-06-30,14848791.0
2021-07-01,14986456.0
2021-07-02,15140437.0
2021-07-03,15274522.0
2021-07-04,15328370.0
2021-07-05,15444912.0
2021-07-06,15545174.0
2020-04-05,3037.0
2020-04-08,4596.0
2020-04-09,4991.0
2020-04-10,5457.0
2020-04-11,6250.0
2020-04-12,6703.0
2020-04-13,7263.0
2020-04-14,7727.0
2020-04-15,8263.0
2020-04-16,8846.0
2020-04-17,9486.0
2020-04-18,10130.0
2020-04-19,10745.0
2020-04-20,11319.0
2020-04-21,11999.0
2020-04-22,12978.0
2020-04-23,13785.0
2020-04-24,14924.0
2020-04-25,15885.0
2020-04-26,17041.0
2020-04-27,18179.0
2020-04-28,19790.0
2020-04-29,21180.0
2020-04-30,22672.0
2020-05-01,24118.0
2020-05-02,25724.0
2020-05-03,26951.0
2020-05-04,28345.0
2020-05-05,28791.0
2020-05-06,29328.0
2020-05-07,29841.0
2020-05-08,30320.0
2020-05-09,31552.0
2020-05-10,32670.0
2020-05-11,34662.0
2020-05-12,37430.0
2020-05-13,39149.0
2020-05-14,40782.0
2020-05-15,42645.0
2020-05-16,44340.0
2020-05-17,45729.0
2020-05-18,46996.0
2020-05-19,50563.0
2020-05-20,53361.0
2020-05-21,55692.0
2020-05-22,58481.0
2020-05-23,61220.0
2020-05-24,63741.0
2020-05-27,68262.0
2020-05-28,70275.0
2020-05-29,72256.0
2020-05-30,73929.0
2020-05-31,75737.0
2020-06-01,78090.0
2020-06-02,81413.0
2020-06-03,84729.0
2020-06-04,88313.0
2020-06-05,91903.0
2020-06-06,95473.0
2020-06-07,99108.0
2020-06-08,102318.0
2020-06-09,105588.0
2020-06-10,109483.0
2020-06-11,113225.0
2020-06-12,116671.0
2020-06-13,120086.0
2020-06-14,123629.0
2020-06-15,127126.0
2020-06-16,130783.0
2020-06-17,134402.0
2020-06-18,139584.0
2020-06-19,145562.0
2020-06-20,151148.0
2020-06-21,156926.0
2020-06-22,163476.0
2020-06-23,169401.0
2020-06-24,175103.0
2020-06-25,181737.0
2020-06-26,189643.0
2020-06-27,198385.0
2020-06-28,205832.0
2020-06-29,212659.0
2020-06-30,220890.0
2020-07-01,228689.0
2020-07-02,235980.0
2020-07-03,243167.0
2020-07-04,251097.0
2020-07-05,257896.0
2020-07-06,264109.0
2020-07-07,269277.0
2020-07-08,275554.0
2020-07-09,284059.0
2020-07-10,291654.0
2020-07-11,300762.0
2020-07-12,310013.0
2020-07-13,319142.0
2020-07-14,329160.0
2020-07-15,337212.0
2020-07-16,347457.0
2020-07-17,357730.0
2020-07-18,368232.0
2020-07-19,378508.0
2020-07-20,388626.0
2020-07-21,398929.0
2020-07-22,409088.0
2020-07-23,419208.0
2020-07-24,429664.0
2020-07-25,442125.0
2020-07-26,456324.0
2020-07-27,470560.0
2020-07-28,486835.0
2020-07-29,504629.0
2020-07-30,525430.0
2020-07-31,548172.0
2020-08-01,576796.0
2020-08-02,612415.0
2020-08-03,648939.0
2020-08-04,687154.0
2020-08-05,739078.0
2020-08-06,799332.0
2020-08-07,870852.0
2020-08-08,946278.0
2020-08-09,1021906.0
2020-08-10,1097252.0
2020-08-11,1180566.0
2020-08-12,1272980.0
2020-08-13,1377432.0
2020-08-14,1498752.0
2020-08-15,1612250.0
2020-08-16,1679462.0
2020-08-17,1787189.0
2020-08-18,1899970.0
2020-08-19,2008149.0
2020-08-20,2116094.0
2020-08-21,2228516.0
2020-08-22,2331461.0
2020-08-23,2432497.0
2020-08-24,2494712.0
2020-08-25,2570097.0
2020-08-26,2672687.0
2020-08-27,2777160.0
2020-08-28,2882926.0
2020-08-29,2989407.0
2020-08-30,3097137.0
2020-08-31,3187161.0
2020-09-01,3302720.0
2020-09-02,3430124.0
2020-09-03,3571055.0
2020-09-04,3721250.0
2020-09-05,3871733.0
2020-09-06,4022766.0
2020-09-07,4175922.0
2020-09-08,4328593.0
2020-09-09,4450714.0
2020-09-10,4562913.0
2020-09-11,4667987.0
2020-09-12,4773917.0
2020-09-13,4884417.0
2020-09-14,4986747.0
2020-09-15,5094239.0
2020-09-16,5202209.0
2020-09-17,5307337.0
2020-09-18,5399493.0
2020-09-19,5523825.0
2020-09-20,5700336.0
2020-09-21,5873939.0
2020-09-22,6068027.0
2020-09-23,6243612.0
2020-09-24,6414658.0
2020-09-25,6579427.0
2020-09-26,6730100.0
2020-09-27,6869768.0
2020-09-28,6990232.0
2020-09-29,7134767.0
2020-09-30,7266150.0
2020-10-01,7386521.0
2020-10-02,7506649.0
2020-10-03,7593645.0
2020-10-04,7701839.0
2020-10-05,7789608.0
2020-10-06,7893739.0
2020-10-07,7995594.0
2020-10-08,8100131.0
2020-10-09,8199627.0
2020-10-10,8306444.0
2020-10-11,8403189.0
2020-10-12,8478692.0
2020-10-13,8572837.0
2020-10-14,8669522.0
2020-10-15,8777607.0
2020-10-16,8894758.0
2020-10-17,9015471.0
2020-10-18,9134927.0
2020-10-19,9248652.0
2020-10-20,9389946.0
2020-10-21,9531168.0
2020-10-22,9676330.0
2020-10-23,9818199.0
2020-10-24,9960104.0
2020-10-25,10099322.0
2020-10-26,10223823.0
2020-10-27,10358361.0
2020-10-28,10498813.0
2020-10-29,10630170.0
2020-10-30,10776083.0
2020-10-31,10923023.0
2020-11-01,11066634.0
2020-11-02,11192201.0
2020-11-03,11335843.0
2020-11-04,11462665.0
2020-11-05,11601204.0
2020-11-06,11738124.0
2020-11-07,11867267.0
2020-11-08,11989797.0
2020-11-09,12105731.0
2020-11-10,12244081.0
2020-11-11,12374768.0
2020-11-12,12510088.0
2020-11-13,12645695.0
2020-11-14,12772706.0
2020-11-15,12869405.0
2020-11-16,12977501.0
2020-11-17,13103152.0
2020-11-18,13232081.0
2020-11-19,13349790.0
2020-11-20,13458368.0
2020-11-21,13543542.0
2020-11-22,13637477.0
2020-11-23,13743532.0
2020-11-24,13871236.0
2020-11-25,14002979.0
2020-11-26,14138915.0
2020-11-27,14275274.0
2020-11-28,14412044.0
2020-11-29,14547988.0
2020-11-30,14664431.0
2020-12-01,14794415.0
2020-12-02,14921021.0
2020-12-03,15047551.0
2020-12-04,15174056.0
2020-12-05,15302698.0
2020-12-06,15428602.0
2020-12-07,15539015.0
2020-12-08,15664718.0
2020-12-09,15782581.0
2020-12-10,15908787.0
2020-12-11,16033415.0
2020-12-12,16154121.0
2020-12-13,16274624.0
2020-12-14,16383883.0
2020-12-15,16507066.0
2020-12-16,16629179.0
2020-12-17,16751770.0
2020-12-18,16874214.0
2020-12-19,16995748.0
2020-12-20,17114663.0
2020-12-21,17217553.0
2020-12-22,17336868.0
2020-12-23,17453751.0
2020-12-24,17571979.0
2020-12-25,17685756.0
2020-12-26,17787811.0
2020-12-27,17902025.0
2020-12-28,17999839.0
2020-12-29,18114647.0
2020-12-30,18227119.0
2020-12-31,18336722.0
2021-01-01,18442165.0
2021-01-02,18526245.0
2021-01-03,18620805.0
2021-01-04,18702664.0
2021-01-05,18797683.0
2021-01-06,18892926.0
2021-01-07,18991011.0
2021-01-08,19082418.0
2021-01-09,19180737.0
2021-01-10,19281224.0
2021-01-11,19361524.0
2021-01-12,19456871.0
2021-01-13,19552000.0
2021-01-14,19646625.0
2021-01-15,19731328.0
2021-01-16,19818150.0
2021-01-17,19901779.0
2021-01-18,19975038.0
2021-01-19,20063688.0
2021-01-20,20151380.0
2021-01-21,20237577.0
2021-01-22,20324919.0
2021-01-23,20408181.0
2021-01-24,20491088.0
2021-01-25,20560357.0
2021-01-26,20701517.0
2021-01-27,20770786.0
2021-01-28,20782818.0
2021-01-29,20864841.0
2021-01-30,20946382.0
2021-01-31,21021650.0
2021-02-01,21086973.0
2021-02-02,21160236.0
2021-02-03,21235979.0
2021-02-04,21309467.0
2021-02-05,21383874.0
2021-02-06,21458338.0
2021-02-07,21530827.0
2021-02-08,21591296.0
2021-02-09,21664852.0
2021-02-10,21741730.0
2021-02-11,21812681.0
2021-02-12,21877920.0
2021-02-13,21940459.0
2021-02-14,21987741.0
2021-02-15,22018681.0
2021-02-16,22055937.0
2021-02-17,22086083.0
2021-02-18,22121258.0
2021-02-19,22155721.0
2021-02-20,22187704.0
2021-02-21,22219581.0
2021-02-22,22241341.0
2021-02-23,22274557.0
2021-02-24,22306633.0
2021-02-25,22339594.0
2021-02-26,22371889.0
2021-02-27,22403554.0
2021-02-28,22434044.0
2021-03-01,22456253.0
2021-03-02,22491500.0
2021-03-03,22525216.0
2021-03-04,22559016.0
2021-03-05,22594432.0
2021-03-06,22623383.0
2021-03-07,22647925.0
2021-03-08,22662545.0
2021-03-09,22681679.0
2021-03-10,22706935.0
2021-03-11,22730162.0
2021-03-12,22752418.0
2021-03-13,22785366.0
2021-03-14,22825493.0
2021-03-15,22858540.0
2021-03-16,22899132.0
2021-03-17,22943812.0
2021-03-18,23002888.0
2021-03-19,23058747.0
2021-03-20,23114123.0
2021-03-21,23167654.0
2021-03-22,23211498.0
2021-03-23,23266156.0
2021-03-24,23322388.0
2021-03-25,23375172.0
2021-03-26,23426834.0
2021-03-27,23485865.0
2021-03-28,23550969.0
2021-03-29,23621031.0
2021-03-30,23650955.0
2021-03-31,23701470.0
2021-04-01,23761732.0
2021-04-02,23825578.0
2021-04-03,23889560.0
2021-04-04,23956593.0
2021-04-05,24029011.0
2021-04-06,24110325.0
2021-04-07,24195375.0
2021-04-08,24285079.0
2021-04-09,24375830.0
2021-04-10,24470942.0
2021-04-11,24569965.0
2021-04-12,24649983.0
2021-04-13,24743506.0
2021-04-14,24843640.0
2021-04-15,24944876.0
2021-04-16,25045280.0
2021-04-17,25145835.0
2021-04-18,25246439.0
2021-04-19,25329800.0
2021-04-20,25435956.0
2021-04-21,25541936.0
2021-04-22,25642999.0
2021-04-23,25751146.0
2021-04-24,25852574.0
2021-04-25,25953065.0
2021-04-26,26033526.0
2021-04-27,26133854.0
2021-04-28,26237749.0
2021-04-29,26335721.0
2021-04-30,26433890.0
2021-05-01,26529576.0
2021-05-02,26618969.0
2021-05-03,26691627.0
2021-05-04,26786518.0
2021-05-05,26881766.0
2021-05-06,26986790.0
2021-05-07,27093943.0
2021-05-08,27201953.0
2021-05-09,27311143.0
2021-05-10,27411255.0
2021-05-11,27521326.0
2021-05-12,27633066.0
2021-05-13,27730730.0
2021-05-14,27839046.0
2021-05-15,27949218.0
2021-05-16,28069489.0
2021-05-17,28194831.0
2021-05-18,28329961.0
2021-05-19,28470063.0
2021-05-20,28610133.0
2021-05-21,28735144.0
2021-05-22,28875658.0
2021-05-23,29008248.0
2021-05-24,29136281.0
2021-05-25,29280386.0
2021-05-26,29412302.0
2021-05-27,29534428.0
2021-05-28,29626601.0
2021-05-29,29709069.0
2021-05-30,29809563.0
2021-05-31,29910596.0
2021-06-01,30018943.0
2021-06-02,30128262.0
2021-06-03,30236914.0
2021-06-04,30350360.0
2021-06-05,30464240.0
2021-06-06,30573173.0
2021-06-07,30673286.0
2021-06-08,30776332.0
2021-06-09,30876528.0
2021-06-10,30983011.0
2021-06-11,31093130.0
2021-06-12,31213153.0
2021-06-13,31323190.0
2021-06-14,31429415.0
2021-06-15,31544695.0
2021-06-16,31656514.0
2021-06-17,31770039.0
2021-06-18,31880647.0
2021-06-19,31990597.0
2021-06-20,32097259.0
2021-06-21,32183413.0
2021-06-22,32290057.0
2021-06-23,32396709.0
2021-06-24,32503876.0
2021-06-25,32612574.0
2021-06-26,32715648.0
2021-06-27,32815669.0
2021-06-28,32900668.0
2021-06-29,33001019.0
2021-06-30,33206104.0
2021-07-01,33334290.0
2021-07-02,33456334.0
2021-07-03,33567148.0
2021-07-04,33676783.0
